ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Channel Islands NP,1963,"1,200",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1964,"1,500",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1965,"1,600",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1966,300,,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1967,"15,700",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1968,"31,000",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1969,"33,100",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1970,"32,000",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1971,"24,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1972,"31,947",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1973,"44,700",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1974,"31,000",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1975,"74,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1976,"92,600",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1977,"87,200",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1978,"46,416",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1979,"82,937","20,574","627,362","251,678",0,0,"1,938",0,0,"7,560","8,293","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1980,"104,574","31,008","778,147","431,446",0,0,"1,558",0,0,"11,892","10,507","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1981,"87,514","21,903","625,136","272,894",0,0,969,0,0,"7,915","9,694","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1982,"172,287","20,322","788,766","257,328",0,0,"2,173",0,0,"7,522","9,540","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1983,"205,024","22,287","831,148","297,993",0,0,0,0,"1,333","9,225","11,043","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1984,"203,411","22,445","1,718,468","538,804",0,0,0,0,"1,913","22,667","34,346","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1985,"164,132","51,600","1,663,475","1,238,566",0,0,0,0,"1,831","21,575","32,864","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1986,"172,913","53,920","1,775,641","1,294,231",0,0,0,0,"1,891","23,236","35,480","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1987,"174,607","55,075","1,802,980","1,321,946",0,0,0,0,"1,596","23,537","35,969","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1988,"168,592","52,634","1,742,279","1,263,362",0,0,0,0,"1,786","22,565","34,524","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1989,"152,662","47,774","1,579,984","1,146,675",0,0,0,0,"1,805","20,649","31,517","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1990,"144,083","45,343","1,520,869","1,088,378",0,0,0,0,"1,739","20,455","30,426","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1991,"149,263","46,722","1,532,407","1,121,488",0,0,0,0,"1,437","22,981","30,324","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1992,"169,181","53,086","1,765,529","1,274,193",0,0,0,0,"2,330","24,969","26,714","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1993,"184,867","58,098","1,957,567","1,394,462",0,0,0,0,"1,672","28,771","32,928","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1994,"175,226","54,439","1,895,588","1,306,675",0,0,0,0,"1,553","27,520","31,045","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1995,"525,882","35,958","6,742,244","862,992",0,0,0,0,"5,258","54,102","136,205","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1996,"490,715","32,623","5,650,181","782,952",0,0,0,0,"6,165","52,423","85,562","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1997,"488,757","34,764","5,017,592","834,336",0,0,0,0,"9,287","31,930","86,286","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1998,"574,270","41,720","6,501,768","1,001,280",0,0,0,0,"11,314","23,987","93,841","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,1999,"607,057","47,837","7,073,035","1,148,088",0,0,0,0,"9,459","61,415","92,987","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2000,"482,571","20,213","4,270,140","485,112",0,0,0,0,"10,227","31,731","59,056","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2001,"520,428","18,206","5,318,089","436,944",0,0,0,0,"10,326","27,246","87,335","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2002,"613,935","17,773","6,872,196","426,552",0,0,0,0,"13,338","37,362","92,118","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2003,"585,919","19,835","6,226,806","476,040",0,0,0,0,"15,318","32,736","82,551","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2004,"537,716","17,155","5,943,183","411,720",0,0,0,0,"17,086","28,412","82,079","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2005,"434,107","10,855","5,403,121","260,520",0,0,0,0,"19,174","16,099","94,723","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2006,"375,256","26,603","4,337,180","638,472",0,0,0,0,"17,692","63,656","146,712","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2007,"360,806","14,249","3,819,496","341,976",0,0,0,0,"17,801","23,070","87,791","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2008,"332,177","8,731","3,393,067","209,544",0,0,0,0,"16,949","16,820","18,673","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2009,"348,745","13,388","3,351,421","321,312",0,0,0,0,"20,197","19,029","16,437","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2010,"277,515","10,671","1,826,552","256,104",0,0,0,0,"37,071","14,138","22,513","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2011,"242,756","9,056","1,660,978","217,344",0,0,0,0,"22,831","10,938","27,153","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2012,"249,594","5,141","2,154,055","123,384",0,0,0,0,"19,785","8,750","20,815","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2013,"212,029","6,006","1,635,258","144,144",0,0,0,0,"20,032","7,874","27,787","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2014,"342,161","6,574","3,525,766","157,776",0,0,0,0,"23,068","8,959","20,017","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2015,"324,816","9,365","3,311,255","224,760",0,0,0,0,"23,326","12,416","33,403","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2016,"364,807","7,387","3,465,495","177,288",0,0,0,0,"22,885","10,688","25,953","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Channel Islands NP,2017,"383,687","11,449","3,932,871","274,776",0,0,0,0,"22,934","12,925","28,017","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1933,"9,970",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1934,"19,678",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1935,"42,061",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1936,"40,815",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1937,"48,874",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1938,"58,320",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1939,"61,301",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1940,"80,842",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1941,"100,829",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1942,"44,755",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1943,"14,374",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1944,"13,661",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1945,"31,112",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1946,"100,976",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1947,"161,953",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1948,"162,150",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1949,"208,557",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1950,"189,045",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1951,"219,520",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1952,"296,106",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1953,"338,899",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1954,"337,900",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1955,"342,200",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1956,"300,100",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1957,"333,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1958,"334,300",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1959,"335,700",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1960,"355,900",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1961,"397,900",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1962,"363,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1963,"408,100",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1964,"403,600",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1965,"453,000",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1966,"437,800",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1967,"476,700",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1968,"469,600",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1969,"458,800",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1970,"580,500",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1971,"290,900",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1972,"293,999",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1973,"315,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1974,"368,800",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1975,"545,500",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1976,"582,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1977,"620,400",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1978,"673,610",,,,,,,,,,,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1979,"631,152","26,297","7,652,286","39,245","25,906","4,431","63,050","231,902",636,0,"6,263","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1980,"618,140","25,756","7,218,576","38,640","23,333","4,471","60,508","224,234",291,0,"5,424","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1981,"630,402","26,266","7,478,822","39,401","26,550","4,727","62,468","233,110",103,0,"7,057","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1982,"679,992","28,332","8,161,736","42,500","23,716","4,689","66,605","267,948",777,0,"4,837","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1983,"635,582","26,483","8,027,905","39,727","24,142","5,450","68,857","273,223",591,0,"5,356","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1984,"621,197","25,885","7,410,936","38,831","21,857","5,645","56,091","242,661",519,0,"6,089","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1985,"576,679","24,030","7,154,917","36,046","17,716","3,891","54,084","257,076",0,0,"4,433","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1986,"586,668","24,445","7,153,615","36,521","19,415","5,085","57,435","241,167",0,0,"5,315","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1987,"665,345","27,719","7,436,831","41,580","20,021","4,103","55,014","229,632",40,0,"5,562","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1988,"692,267","28,844","7,965,282","43,269","25,353","4,646","61,743","249,726",0,0,"5,017","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1989,"664,449","27,633","7,412,625","41,535","27,546","4,861","65,483","211,093",0,0,"4,466","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1990,"690,965","28,789","7,281,170","43,186","26,564","4,216","63,024","194,788",0,0,"4,886","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1991,"743,608","30,983","7,236,907","46,629","28,008","5,495","67,361","184,757",0,0,"2,983","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1992,"869,183","36,216","7,872,176","54,326","32,567","5,651","59,167","183,800",0,0,"4,754","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1993,"998,474","38,570","8,127,831","57,858","39,625","5,075","59,335","170,315",0,0,"2,665","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1994,"971,487","37,111","8,072,626","55,669","35,892","5,527","59,599","179,494",0,0,126,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1995,"1,109,421","42,298","8,646,376","63,451","34,391","2,802","62,185","162,253",0,0,223,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1996,"1,189,215","45,195","8,687,656","67,795","30,094","2,444","53,610","138,684",0,0,139,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1997,"1,188,212","45,374","8,380,738","68,064","19,963","2,467","51,626","113,908",0,0,213,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1998,"1,177,746","45,102","8,724,516","67,657","22,073","2,738","59,282","139,173",0,0,227,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,1999,"1,227,583","46,247","9,008,770","69,373","32,306","3,036","50,368","153,734",0,0,100,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2000,"1,179,094","43,886","8,517,064","65,832","35,132","2,506","54,375","133,117",0,0,259,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2001,"1,014,636","38,382","7,601,696","57,575","32,798","4,970","44,982","137,046",0,0,114,"437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2002,"897,596","34,413","7,085,885","51,616","27,869","6,368","44,801","107,481",0,0,"2,823","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2003,"890,375","33,806","7,853,970","50,712","36,047","5,695","48,380","164,888",0,0,"3,503","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2004,"764,820","28,910","6,237,523","43,363","32,157","5,751","32,601","108,064",0,0,"2,033","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2005,"800,113","27,663","7,126,998","41,493","36,840","5,031","70,905","137,431",0,0,"1,188","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
Death Valley NP,2006,"744,440","27,090","6,447,925","40,633","40,536","4,833","48,259","117,029",0,0,"1,970","437,789,581","8,455,672","5,209,257,180","153,574,429","39,434,625","450,682","35,756,339","22,995,264","8,176,252","909,745","5,437,410"
